blocking_reason,citation,date_version,entity_id,evidence_kind,evidence_tier,experiment_hash,implementation_hash,measurement_model_boundary,pvt,qualification_status,quantity_id,quantity_name,source_id,source_type,technology_id,uncertainty_representation,unit,value,workload_id,record_origin,netlist_hash,physical_configuration,physical_configuration_hash,timing_constraint_hash,workload_hash,activity_file_hash
Matched SKY130 manufacturing inventory is unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|E0|LOGICAL_CONSECUTIVE_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,afcb097174c5830d76f01e855ffbf9ea8a728cfadc3114e3bd7790261ea87152,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|E0|LOGICAL_CONSECUTIVE_4|none|manufacturing_carbon_kgco2e,manufacturing_carbon_kgco2e,SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,kgCO2e,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
No matched independent characterization.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,DIAGNOSTIC,E4,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,TOOL_ESTIMATE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|observed_macro_area_um2,observed_macro_area_um2,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,POST_ROUTE_TOOL_ESTIMATE,SKY130,NOT_QUANTIFIED,um2,201266.5968,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Coverage is incomplete and is not workload energy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,DIAGNOSTIC,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|activity_coverage_fraction,activity_coverage_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,DERIVED_ACTIVITY_COVERAGE,SKY130,NOT_QUANTIFIED,probability,0.4868421052631579,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Diagnostic power is not activity-qualified access energy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,DIAGNOSTIC,E4,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,TOOL_ESTIMATE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|diagnostic_tool_power_w,diagnostic_tool_power_w,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,POST_ROUTE_TOOL_DIAGNOSTIC,SKY130,NOT_QUANTIFIED,W,0.001893166452646,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Logical mask count is not a physical event rate.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_pattern_count,logical_pattern_count,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,count,4,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_control_success_fraction,logical_control_success_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_control_due_fraction,logical_control_due_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_control_sdc_fraction,logical_control_sdc_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,1,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_control_corrected_fraction,logical_control_corrected_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|logical_control_retry_fraction,logical_control_retry_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Latency is not measured for the declared service policy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|latency_s,latency_s,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,s,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Activity-qualified architecture energy is unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|operational_energy_j,operational_energy_j,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,J,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Physical SBU/DBU/MBU event probabilities are unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|physical_fault_probability,physical_fault_probability,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,probability,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Logical mask frequencies cannot establish physical SDC.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|physical_sdc_probability,physical_sdc_probability,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,probability,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Logical mask frequencies cannot establish physical DUE.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|physical_due_probability,physical_due_probability,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,probability,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Matched SKY130 manufacturing inventory is unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,98a7fb0def91a6c4bc0f5c7b5be7befc7a75ef57eedbda1d433e75401dfc95e9,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|none|manufacturing_carbon_kgco2e,manufacturing_carbon_kgco2e,SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,kgCO2e,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
No matched independent characterization.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,DIAGNOSTIC,E4,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,TOOL_ESTIMATE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|observed_macro_area_um2,observed_macro_area_um2,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,POST_ROUTE_TOOL_ESTIMATE,SKY130,NOT_QUANTIFIED,um2,201266.5968,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Coverage is incomplete and is not workload energy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,DIAGNOSTIC,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|activity_coverage_fraction,activity_coverage_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,DERIVED_ACTIVITY_COVERAGE,SKY130,NOT_QUANTIFIED,probability,0.4868421052631579,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Diagnostic power is not activity-qualified access energy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,DIAGNOSTIC,E4,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,TOOL_ESTIMATE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|diagnostic_tool_power_w,diagnostic_tool_power_w,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,POST_ROUTE_TOOL_DIAGNOSTIC,SKY130,NOT_QUANTIFIED,W,0.001893166452646,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Logical mask count is not a physical event rate.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_pattern_count,logical_pattern_count,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,count,4,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_control_success_fraction,logical_control_success_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_control_due_fraction,logical_control_due_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_control_sdc_fraction,logical_control_sdc_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,1,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_control_corrected_fraction,logical_control_corrected_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Conditioned on enumerated masks; no P(f).,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,LOGICAL_CONTROL,E3,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,SB_MP_IMPLEMENTATION_ONLY,UNDECLARED,DERIVED,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|logical_control_retry_fraction,logical_control_retry_fraction,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,EXACT_LOGICAL_ENUMERATION,SKY130,NOT_QUANTIFIED,probability,0,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Latency is not measured for the declared service policy.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|latency_s,latency_s,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,s,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Activity-qualified architecture energy is unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|operational_energy_j,operational_energy_j,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,J,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Physical SBU/DBU/MBU event probabilities are unavailable.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|physical_fault_probability,physical_fault_probability,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,probability,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
Logical mask frequencies cannot establish physical SDC.,campaigns/iscas_sustainability_extension/green_refoundation_node_aware_carbon/green_matrix_v2/GREEN_MATRIX_V2_RAW.csv,2026-09-08,MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct,UNQUALIFIED,E0,7106bc2a8d7157a8940bcb279f56b88181bd5685fc35ebbcfe433122fdc45ae5,42f04aa8894b812dd5b9445fd8ac3cf1a0d4aef4c374b249128cd1782fc4daac,REQUIRED_BOUNDARY_UNAVAILABLE,UNDECLARED,UNAVAILABLE,ME|MP|U0|PERSISTENT_SEQUENCE_1_2_0_4|scrub_on_correct|physical_sdc_probability,physical_sdc_probability,A10_LOGICAL_CONTROLS;A10_POSTROUTE_ACTIVITY_DIAGNOSTIC;SRC_SKYWATER_SKY130_PDK,ABSENT,SKY130,MISSING,probability,,W0_READ_DOMINANT_SEED,V3_FOUNDATION,,,,,,
